微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IzP5uFi3j,【#韩国疫情冲击下的汽车影院#】为应对新冠肺炎疫情，韩国政府21日建议国民22日起至4月5日避免参加各类社交活动，暂停开放宗教、体育、娱乐等室内公共场所。于是，驾驶私家车来到#汽车影院#，在车里观看露天电影，成为了一些韩国民众娱乐消遣的新选择。#全球同心战疫# [组图共12张]原图,"http://ww3.sinaimg.cn/large/a782e4ably1gd2zn7ex56j21900u0kjl.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gd2zn7qfd9j21900u0kjl.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gd2zn7pzt9j21900u0hdt.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gd2zn98rgjj21900u0e82.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gd2zn7tzo2j21900u0hdt.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gd2zn85dsgj21900u01ky.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gd2zn7x446j21900u07wh.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gd2zn9dzdcj21410u0e81.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gd2zn9i2evj21410u0b29.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gd2zn94vrnj21410u0b29.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gd2zn97rkfj21900u0b2b.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gd2zn8sx14j21900u01kx.jpg",无,无,2020-03-22 20:44,微博 weibo.com,11014,390,802
IzOUP6Jrf,【消息人士称#东京奥组委开始考虑奥运会延期方案#】据路透社22日报道，两位接近东京奥组委的消息人士透露，东京奥组委已经开始草拟东京奥运会延期举行的替代方案，然而日本政府目前的立场仍是奥运会不会推迟。　　其中一位据称参与了起草替代方案的消息人士透露，东京奥组委正在制定B、C、D计划，这些计划包括不同的延期时间表，以及相应的成本估算，并称东京奥组委将在3月底讨论这些选择，讨论内容包括缩减奥运会规模、或在没有观众的情况下举办奥运会。另一位消息人士也证实东京奥组委正在讨论推迟、包括推迟一到两年再举办的情况。　　在新冠肺炎疫情的影响下，国际上许多大型体育赛事都已延期，然而日本政府一直坚持奥运会将按时举行。日本首相安倍晋三希望旅游业和消费行业能出现繁荣，而一旦推迟奥运会，超过30亿美元（1美元约合7元人民币）的日本国内商业赞助以及日本政府大约120亿美元的筹备费用支出都会受到打击。　　在时间安排方面，2021年夏季的国际体育赛事日历已经很拥挤，而2022年又将会举办卡塔尔世界杯和北京冬奥会。东京奥运会的日本赞助商们如今也很紧张。知情人士表示，赞助商之一的日本航空公司在最近的一次内部电话会议上猜测，东京奥运会有80%的可能性不会按时举行。　　国际奥委会主席巴赫起初坚持东京奥运会将按计划进行，但最近似乎改变了语气。巴赫表示，国际奥委会正在“评估不同的情况”。《日经新闻》的一篇报道中说，国际奥委会将很快召开一次会议，因为各类体育组织要求推迟东京奥运会的呼声越来越高。                原图                            ,http://wx3.sinaimg.cn/large/a782e4ably1gd2yw6het7j20p00p00w3.jpg,无,无,2020-03-22 20:18,微博 weibo.com,70,38,33
IzONP1XNk,#萌猫咪陪兵哥哥站岗#【风里雨里，岗亭上陪你！喵~】在武警甘肃省总队平凉支队静宁中队，有一只猫咪时常在岗亭附近溜达，战士们看到后会给猫咪买些猫粮。混熟了之后，战士们站哨时，猫咪也跟着站在旁边。新华网的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/FRkDy3Z2lx07BU4EmVlS01041200dUTH0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584954748&ssig=NPEj152tHY&KID=unistore,video",无,2020-03-22 20:00,微博 weibo.com,683,77,70
IzOv3CK2l,#一家6口从英国抵京确诊4人#【北京通报典型案例：一家六口英国抵京4人确诊2人隔离】在22日举行的北京市新冠肺炎疫情防控工作新闻发布会上，北京市疾控中心副主任庞星火通报了一个典型案例：一家六口从英国抵京，4人确诊2人隔离。　　于某某，女，1岁，陕西籍。3月7日至3月15日在英国居住生活。3月13日，出现咳嗽、流涕症状。3月16日，随父母等一家六口乘坐新加坡航空SQ317航班从英国出发，经新加坡转乘新加坡航空SQ802航班飞往北京。3月17日抵京，在海关入境检疫进行体温登记时，因祖母、母亲出现发热等症状，患儿随家长于3月18日由专车送至北京小汤山医院。3月20日，患儿标本检测新型冠状病毒核酸阳性，3月21日诊断为确诊病例，临床严重程度为轻型。　　截至3月21日，患儿于某某一家6人中有4人确诊，其中患儿祖母和母亲于3月18日确诊，患儿和哥哥于3月21日确诊。目前4名确诊病例在小汤山医院隔离治疗，患儿父亲及患儿姐姐作为密切接触者在小汤山定点医院进行集中隔离观察。　　发布会上，北京市卫生健康委新闻发言人高小俊介绍，北京已连续15天无新增报告本地确诊病例。截至3月21日24时，累计报告本地确诊病例415例，治愈出院病例391例，治愈出院率94.2%。                原图                            ,http://wx2.sinaimg.cn/large/a782e4ably1gd2x2x0svvj20p00p00w3.jpg,无,无,2020-03-22 19:14,微博 weibo.com,134,23,39
IzOsAjtun,【北京东城警方通报“武汉刑满释放人员黄某英进京事件”】3月2日，北京市新型冠状病毒肺炎疫情防控工作第三十八次新闻发布会通报了“武汉刑满释放人员黄某英进京事件”相关情况。目前，黄某英（女，61岁）经地坛医院治疗，于3月15日治愈出院，正在集中观察，覃某（黄某英之女，37岁）、杨某益（覃某前夫，36岁）经14天隔离观察后，核酸检测均为阴性。北京市公安局东城分局经过调查，杨某益、覃某未遵守疫情防控相关规定，杨某益自武汉返京后仍出入公共场所，覃某未主动向社区报告，隐瞒与杨某益一同前往武汉接回其母亲的事实。3月22日，依据《中华人民共和国治安管理处罚法》第五十条规定，东城公安分局给予杨某益行政拘留处罚，给予覃某治安警告处罚。鉴于黄某英长期在监狱服刑，不了解北京疫情防控工作相关措施，且返京后居家未外出，未造成感染他人的风险，公安机关决定对其不追究法律责任。@平安东城                原图                            ,http://wx1.sinaimg.cn/large/a782e4ably1gd2wwr25crj20gr096aav.jpg,无,无,2020-03-22 19:08,微博 weibo.com,110,39,71
IzOiH9xIL,【新华网独家连线|“米兰比罗马疫情严重，不戴口罩的人反而更多，这让我们很担心” 】首批中国抗疫医疗专家组援助意大利的第十天，中国专家在意大利开展了哪些工作？当地疫情防控情况如何？还有哪些问题值得关注？意大利当地时间21日早上7点，新华网独家连线了专家组成员、中国疾控中心寄生虫病预防控制所副所长肖宁，请正身处意大利北部重灾区的他讲述援意的最新情况。#全球同心战疫#  新华网的秒拍视频                                ,无,无,无,2020-03-22 18:44,微博 weibo.com,256,48,51
IzO0PFEzW,#今日美食#【“徽”味无穷：舌尖上的#徽州毛豆腐#】去黄山旅游，有一道经典的徽菜不得不尝，这就是驰名中外的徽州毛豆腐。上好的毛豆腐生有一层浓密纯净的白毛，这层绒毛是有生命的，它们是通过自然发酵产生的益生菌。豆腐在发酵过程中，蛋白质被分解成多种氨基酸，有一种东方奶酪的独特口感。用油煎后，佐以葱、姜、糖、盐及肉清汤、酱油等烩烧而成。上桌时以辣椒酱佐食，鲜醇爽口，芳香诱人，并且有开胃作用，为徽州地区特殊风味菜。新华网的秒拍视频                                ,无,无,无,2020-03-22 18:00,微博 weibo.com,150,79,52
IzNRY1VTT,【安排！#安徽医疗队武汉圆梦赏樱花#】3月21日，武汉江岸区政府邀请安徽省第七批支援湖北医疗队前往东湖樱花园，分时间、分批观赏樱花。据了解，第七批医疗队已于20日圆满完成了援助任务，将在3月24日返回合肥。 新华网的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/2ng2XyH7lx07BTUQG5ra01041200l2Za0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584954752&ssig=eqgoxsoXel&KID=unistore,video",无,2020-03-22 17:38,微博 weibo.com,370,49,24
IzNEMnj0j,#中超首例外援确诊感染新冠病毒#【中超首例 鲁能外援费莱尼确诊感染新冠病毒】记者22日从山东鲁能泰山足球俱乐部、济南市卫健委等获悉，鲁能外援费莱尼确诊感染新冠病毒，目前正在接受治疗。　　根据济南市卫健委22日通报，3月21日12时至24时，新增境外输入新型冠状病毒肺炎确诊病例1例。相关流行病学调查正在进行中。　　据了解，3月21日新增确诊病例为32岁男性，比利时人，该患者3月19日由阿联酋辗转新加坡、自上海入境后乘高铁返回济南进行集中隔离。3月21日，经专家会诊确诊为新冠肺炎确诊病例，临床分型普通型。　　山东鲁能泰山足球俱乐部随后宣布，俱乐部球员费莱尼在隔离观察期间新冠病毒检测呈阳性，目前已在指定医疗机构接受进一步观察治疗。　　鲁能俱乐部表示将全力做好配合保障，为球员治疗及康复提供帮助，祝福球员早日康复。费莱尼也通过俱乐部向关心他的球迷朋友们表示感谢，同时表示自己一定好好治疗，相信自己会很快好起来，回来以后将会更强大。　　另据了解，费莱尼由上海入境。上海市疾控中心正会同相关部门迅速开展密切接触者排查工作，目前判定的密切接触者有17人，正在追踪中。                原图                            ,http://wx3.sinaimg.cn/large/a782e4ably1gd2tdl1xyzj20p00p00w3.jpg,无,无,2020-03-22 17:05,微博 weibo.com,594,91,134
IzNCQqFwS,【全球抗“疫”：来自美国、意大利、澳大利亚、印度、阿根廷的现场报道】目前，新冠肺炎疫情在世界多个国家蔓延。新华社记者从美国、意大利、澳大利亚、印度、阿根廷等地发来现场报道。#全球同心战疫# 新华网的微博视频 . ,无,"http://f.video.weibocdn.com/MSGGM3Mylx07BTU4Sqv601041204n7v90E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584954754&ssig=Ri7u6U%2BLxt&KID=unistore,video",无,2020-03-22 17:01,微博网页版,282,38,12
IzNzDgGIa,【后续来啦！当事孩子看到带黄冈密卷后】#山东医疗队员给孩子带回黄冈密卷#21日，山东医疗队员杜庆为孩子带回“黄冈密卷”这一“土特产”，引发网友热议。21日晚，杜庆的儿子看到爸爸带回的礼物的视频。妈妈：“什么感想？”儿子：“我以后会努力学习，做一个对社会有用的人。”网友：“求生欲太强了。”@济南时报 济南时报的秒拍视频                                ,无,无,无,2020-03-22 16:53,微博 weibo.com,421,52,60
IzN5dtc7N,【#大金毛要与山东医疗队合影# 曾被喂养50多天！】山东支援黄冈医疗队在过去50多天里，经常投喂一只流浪的大金毛。19日，队员们结束工作准备合影留念时，大金毛混入队伍，不肯离开，要“抱抱”要合影！目前，金毛的主人已经找到啦！别再跑丢了哦~@青蜂侠Bee 青蜂侠Bee的微博视频 ,无,"http://f.video.weibocdn.com/004kTMTogx07BQmJOTks01041200lyZC0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1584954756&ssig=ge%2F9LDXpC%2F&KID=unistore,video",无,2020-03-22 15:38,微博 weibo.com,690,85,63
IzMOmxNsH,#全民战疫#【正在直播：国务院联防联控机制15时新闻发布会】国务院联防联控机制召开新闻发布会，介绍保障春耕生产农资供应工作情况，请农业农村部、交通运输部、公安部有关司局负责人就农资供应、运输、打假以及农产品质量安全等回答媒体提问。 新华网的微博视频 . ,无,"http://f.video.weibocdn.com/yvj9wyBPlx07BTOxhfpS01041203ppE70E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584954756&ssig=hLm1n6RKfj&KID=unistore,video",无,2020-03-22 14:56,微博网页版,97,49,16
